    timestep      kinetic_energy  potential_energy kinetic_temperature
    6377000          57.83789        603.03317           1.32961      
    6378000          47.22569        613.64955           1.08565      
    6379000          54.09144        606.78013           1.24348      
    6380000          58.09205        602.78001           1.33545      
    6381000          54.08878        606.78398           1.24342      
    6382000          56.54806        604.32430           1.29996      
    6383000          52.72807        608.14505           1.21214      
    6384000          50.27349        610.60040           1.15571      
    6385000          56.95215        603.91929           1.30924      
    6386000          52.48933        608.38629           1.20665      
    6387000          49.35726        611.51643           1.13465      
    6388000          60.91958        599.95141           1.40045      
    6389000          58.82628        602.04663           1.35233      
    6390000          56.86603        604.00594           1.30727      
    6391000          56.42159        604.45149           1.29705      
    6392000          50.19507        610.67947           1.15391      
    6393000          52.19469        608.68013           1.19988      
    6394000          57.22206        603.65135           1.31545      
    6395000          60.22014        600.65364           1.38437      
    6396000          57.44715        603.42803           1.32062      
    6397000          55.15152        605.72337           1.26785      
    6398000          53.28082        607.59325           1.22485      
    6399000          60.17888        600.68656           1.38342      
    6400000          47.90441        612.97069           1.10125      
    6401000          54.55967        606.31318           1.25425      
    6402000          54.78126        606.09113           1.25934      
    6403000          54.49574        606.37690           1.25278      
    6404000          61.09773        599.77216           1.40455      
    6405000          57.14089        603.73198           1.31358      
    6406000          54.08197        606.79218           1.24326      
    6407000          62.23452        598.63799           1.43068      
    6408000          56.46911        604.40227           1.29814      
    6409000          57.16347        603.70650           1.31410      
    6410000          57.82755        603.04558           1.32937      
    6411000          52.53495        608.33690           1.20770      
    6412000          54.27173        606.59701           1.24763      
    6413000          52.88102        607.99333           1.21566      
    6414000          49.71387        611.15983           1.14285      
    6415000          49.84125        611.03288           1.14578      
    6416000          56.94877        603.92261           1.30917      
    6417000          50.34248        610.53149           1.15730      
    6418000          49.70158        611.17253           1.14257      
    6419000          58.24311        602.62623           1.33892      
    6420000          52.13903        608.73174           1.19860      
    6421000          57.31961        603.55288           1.31769      
    6422000          59.44204        601.42930           1.36648      
    6423000          52.44108        608.43355           1.20554      
    6424000          62.72257        598.14732           1.44190      
    6425000          58.17974        602.69147           1.33747      
    6426000          59.06304        601.80691           1.35777      
    6427000          51.79209        609.07854           1.19062      
    6428000          58.63134        602.24057           1.34785      
    6429000          51.61163        609.25645           1.18647      
    6430000          60.81559        600.05310           1.39806      
    6431000          56.26938        604.60259           1.29355      
    6432000          59.46643        601.40475           1.36704      
    6433000          58.27722        602.59498           1.33971      
    6434000          59.00064        601.86960           1.35634      
    6435000          54.85314        606.01965           1.26099      
    6436000          57.36867        603.50195           1.31882      
    6437000          50.45382        610.41782           1.15986      
    6438000          58.47138        602.39873           1.34417      
    6439000          58.65820        602.21427           1.34846      
    6440000          49.55161        611.32279           1.13912      
    6441000          50.45248        610.42012           1.15983      
    6442000          55.42859        605.44419           1.27422      
    6443000          53.77287        607.09954           1.23616      
    6444000          53.29465        607.57746           1.22516      
    6445000          54.52993        606.33988           1.25356      
    6446000          52.87424        607.99471           1.21550      
    6447000          47.06363        613.80845           1.08192      
    6448000          51.51276        609.35721           1.18420      
    6449000          63.22247        597.64373           1.45339      
    6450000          49.81024        611.06528           1.14506      
    6451000          59.92335        600.94638           1.37755      
    6452000          56.10381        604.76950           1.28974      
    6453000          55.43187        605.44058           1.27430      
    6454000          56.97745        603.89533           1.30983      
    6455000          53.80579        607.06522           1.23691      
    6456000          56.24183        604.62996           1.29292      
    6457000          54.19685        606.67711           1.24590      
    6458000          54.79981        606.07489           1.25977      
    6459000          58.40097        602.47153           1.34255      
    6460000          56.00145        604.87500           1.28739      
    6461000          58.94602        601.92624           1.35508      
    6462000          56.77538        604.09820           1.30518      
    6463000          57.44121        603.43175           1.32049      
    6464000          53.12357        607.75092           1.22123      
    6465000          51.42362        609.45063           1.18215      
    6466000          53.06065        607.81279           1.21979      
    6467000          48.45962        612.41536           1.11401      
    6468000          47.26971        613.60628           1.08666      
    6469000          49.41312        611.46167           1.13593      
    6470000          49.58092        611.29246           1.13979      
    6471000          56.27465        604.59676           1.29367      
    6472000          51.66656        609.20894           1.18774      
    6473000          56.23879        604.63692           1.29285      
    6474000          60.00447        600.86806           1.37941      
    6475000          61.03680        599.83473           1.40314      
    6476000          57.86441        603.01004           1.33022      
    6477000          63.45517        597.41286           1.45874      
    6478000          54.94003        605.93303           1.26299      
    6479000          53.60184        607.27234           1.23223      
    6480000          58.03289        602.84061           1.33409      
    6481000          59.72765        601.14422           1.37305      
    6482000          57.67663        603.19888           1.32590      
    6483000          56.74567        604.12608           1.30450      
    6484000          57.35373        603.51909           1.31848      
    6485000          60.24167        600.62986           1.38487      
    6486000          60.20004        600.66832           1.38391      
    6487000          53.14008        607.73492           1.22161      
    6488000          53.79763        607.07510           1.23673      
    6489000          54.26410        606.60914           1.24745      
    6490000          43.30346        617.57265           0.99548      
    6491000          52.11265        608.76158           1.19799      
    6492000          54.53302        606.34008           1.25363      
    6493000          49.57784        611.29544           1.13972      
    6494000          56.13501        604.73570           1.29046      
    6495000          49.26377        611.60977           1.13250      
    6496000          54.46045        606.41228           1.25196      
    6497000          50.87691        609.99516           1.16958      
    6498000          48.93210        611.93955           1.12488      
    6499000          49.61343        611.25892           1.14054      
    6500000          52.10205        608.77084           1.19775      
    6501000          49.01800        611.85747           1.12685      
    6502000          51.14506        609.73039           1.17575      
    6503000          56.01952        604.85205           1.28781      
    6504000          54.16119        606.71275           1.24508      
    6505000          51.87943        608.99384           1.19263      
    6506000          55.55254        605.32151           1.27707      
    6507000          50.42175        610.45333           1.15912      
    6508000          58.71083        602.16003           1.34967      
    6509000          48.48677        612.38777           1.11464      
    6510000          48.50959        612.36464           1.11516      
    6511000          56.74438        604.12431           1.30447      
    6512000          58.29406        602.58315           1.34009      
    6513000          51.11050        609.76423           1.17495      
    6514000          49.10422        611.76941           1.12883      
    6515000          55.86910        605.00351           1.28435      
    6516000          52.63273        608.23885           1.20995      
    6517000          51.85148        609.02160           1.19199      
    6518000          53.66400        607.20944           1.23366      
    6519000          46.61842        614.25646           1.07169      
    6520000          53.68433        607.18611           1.23412      
    6521000          55.61239        605.25777           1.27845      
    6522000          58.38666        602.48188           1.34222      
    6523000          50.70505        610.16754           1.16563      
    6524000          58.63368        602.23853           1.34790      
    6525000          59.09961        601.77237           1.35861      
    6526000          60.30715        600.56571           1.38637      
    6527000          53.73445        607.13915           1.23527      
    6528000          62.47615        598.39431           1.43623      
    6529000          55.59293        605.27796           1.27800      
    6530000          59.09247        601.77643           1.35845      
    6531000          58.80845        602.06335           1.35192      
    6532000          61.59300        599.27630           1.41593      
    6533000          55.75604        605.11681           1.28175      
    6534000          58.82660        602.04782           1.35234      
    6535000          59.21678        601.65634           1.36131      
    6536000          56.32492        604.54833           1.29483      
    6537000          57.59647        603.27541           1.32406      
    6538000          61.30403        599.56310           1.40929      
    6539000          57.19312        603.67800           1.31478      
    6540000          57.36754        603.50369           1.31879      
    6541000          55.58562        605.28722           1.27783      
    6542000          59.12052        601.75088           1.35909      
    6543000          58.08653        602.78617           1.33532      
    6544000          56.56487        604.31033           1.30034      
    6545000          53.38504        607.49040           1.22724      
    6546000          63.95023        596.92055           1.47012      
    6547000          59.53808        601.33456           1.36869      
    6548000          52.09266        608.78235           1.19753      
    6549000          57.07404        603.79890           1.31205      
    6550000          56.63035        604.24151           1.30185      
    6551000          55.65234        605.21856           1.27936      
    6552000          56.24815        604.62411           1.29306      
    6553000          53.84317        607.03082           1.23777      
    6554000          51.80455        609.07036           1.19091      
    6555000          57.01228        603.85717           1.31063      
    6556000          50.16316        610.71104           1.15318      
    6557000          56.08683        604.78684           1.28935      
    6558000          53.65530        607.21582           1.23346      
    6559000          54.70334        606.16969           1.25755      
    6560000          51.77969        609.09365           1.19034      
    6561000          52.31371        608.55983           1.20261      
    6562000          53.91027        606.96409           1.23932      
    6563000          53.36672        607.50669           1.22682      
    6564000          54.98002        605.89113           1.26391      
    6565000          56.27368        604.59827           1.29365      
    6566000          53.87697        606.99595           1.23855      
    6567000          53.42952        607.44355           1.22826      
    6568000          51.39887        609.47502           1.18158      
    6569000          55.03875        605.83048           1.26526      
    6570000          57.36673        603.50173           1.31878      
    6571000          62.43092        598.43801           1.43519      
    6572000          52.99241        607.88086           1.21822      
    6573000          55.22437        605.64903           1.26953      
    6574000          59.30457        601.56858           1.36332      
    6575000          55.11301        605.76161           1.26697      
    6576000          60.89593        599.97527           1.39991      
    6577000          56.53507        604.33711           1.29966      
    6578000          50.51725        610.35597           1.16132      
    6579000          56.29736        604.57211           1.29419      
    6580000          44.95212        615.92037           1.03338      
    6581000          62.77110        598.09799           1.44301      
    6582000          58.58378        602.28522           1.34675      
    6583000          60.46623        600.40321           1.39003      
    6584000          52.11706        608.75726           1.19809      
    6585000          46.69534        614.18148           1.07346      
    6586000          56.08314        604.79033           1.28927      
    6587000          48.95436        611.91919           1.12539      
    6588000          61.51148        599.35464           1.41406      
    6589000          51.51157        609.35941           1.18417      
    6590000          57.34930        603.52064           1.31837      
    6591000          46.56799        614.30399           1.07053      
    6592000          54.64142        606.22960           1.25612      
    6593000          52.46676        608.40354           1.20613      
    6594000          48.29889        612.57100           1.11032      
    6595000          46.75422        614.12016           1.07481      
    6596000          47.00842        613.86605           1.08065      
    6597000          60.23312        600.63652           1.38467      
    6598000          53.18466        607.68730           1.22264      
    6599000          46.23474        614.63959           1.06287      
    6600000          47.18923        613.68471           1.08481      
    6601000          51.04488        609.82623           1.17345      
    6602000          62.20102        598.66858           1.42991      
    6603000          55.56378        605.30694           1.27733      
    6604000          55.80876        605.06115           1.28296      
    6605000          57.52575        603.34483           1.32243      
    6606000          51.45407        609.41838           1.18285      
    6607000          48.83495        612.03912           1.12264      
    6608000          55.18107        605.69054           1.26853      
    6609000          57.13684        603.73185           1.31349      
    6610000          55.12976        605.74106           1.26735      
    6611000          52.75230        608.12030           1.21270      
    6612000          44.57545        616.30235           1.02472      
    6613000          56.40629        604.46658           1.29670      
    6614000          48.66467        612.20965           1.11873      
    6615000          54.19063        606.68076           1.24576      
    6616000          50.45003        610.42248           1.15977      
    6617000          56.30300        604.56747           1.29432      
    6618000          50.13648        610.73472           1.15256      
    6619000          46.13153        614.74121           1.06049      
    6620000          38.93277        621.94443           0.89501      
    6621000          39.54479        621.33021           0.90908      
    6622000          43.38162        617.49148           0.99728      
    6623000          46.86233        614.01019           1.07730      
    6624000          47.66418        613.20882           1.09573      
    6625000          49.26299        611.61138           1.13248      
    6626000          55.61024        605.26146           1.27840      
    6627000          55.89589        604.97381           1.28496      
    6628000          59.40675        601.46328           1.36567      
    6629000          49.68662        611.18683           1.14222      
    6630000          57.23540        603.63678           1.31576      
    6631000          59.39790        601.47326           1.36547      
    6632000          49.94246        610.93048           1.14810      
    6633000          52.10144        608.76900           1.19773      
    6634000          55.46384        605.40999           1.27503      
    6635000          59.29030        601.58157           1.36300      
    6636000          58.96962        601.90121           1.35562      
    6637000          60.53164        600.33986           1.39153      
    6638000          57.84741        603.02537           1.32983      
    6639000          58.72119        602.15015           1.34991      
    6640000          58.80640        602.06525           1.35187      
    6641000          61.12081        599.74947           1.40508      
    6642000          49.41175        611.46482           1.13590      
    6643000          44.79723        616.08006           1.02982      
    6644000          58.14871        602.72192           1.33675      
    6645000          58.11471        602.75736           1.33597      
    6646000          52.43666        608.43537           1.20544      
    6647000          52.24437        608.62925           1.20102      
    6648000          54.07899        606.79290           1.24320      
    6649000          50.43323        610.43940           1.15938      
    6650000          56.63725        604.23478           1.30201      
    6651000          58.17423        602.69678           1.33734      
    6652000          59.15574        601.71809           1.35990      
    6653000          59.56168        601.31200           1.36923      
    6654000          59.04027        601.83328           1.35725      
    6655000          60.01618        600.85672           1.37968      
    6656000          51.57152        609.30181           1.18555      
    6657000          58.22183        602.64922           1.33843      
    6658000          56.01493        604.85704           1.28770      
    6659000          55.33621        605.53691           1.27210      
    6660000          56.62018        604.25094           1.30161      
    6661000          58.51121        602.35757           1.34509      
    6662000          54.58612        606.28784           1.25485      
    6663000          57.41678        603.45402           1.31993      
    6664000          56.22271        604.64875           1.29248      
    6665000          52.68314        608.18908           1.21111      
    6666000          54.89734        605.97311           1.26201      
    6667000          56.28299        604.59087           1.29386      
    6668000          59.04352        601.82915           1.35732      
    6669000          52.56100        608.31369           1.20830      
    6670000          56.93261        603.93894           1.30880      
    6671000          58.48125        602.38736           1.34440      
    6672000          57.59492        603.27412           1.32402      
    6673000          62.39539        598.47344           1.43438      
    6674000          52.30352        608.56948           1.20238      
    6675000          64.39208        596.47773           1.48028      
    6676000          57.60058        603.27177           1.32415      
    6677000          58.68160        602.18877           1.34900      
    6678000          55.80443        605.06713           1.28286      
    6679000          53.36776        607.50406           1.22685      
    6680000          62.98203        597.88734           1.44786      
    6681000          54.65279        606.21674           1.25639      
    6682000          51.47123        609.40165           1.18325      
    6683000          57.91373        602.95730           1.33135      
    6684000          56.86540        604.00768           1.30725      
    6685000          58.73848        602.13316           1.35031      
    6686000          58.64294        602.23019           1.34811      
    6687000          55.06413        605.81015           1.26584      
    6688000          50.48155        610.39160           1.16050      
    6689000          60.24130        600.63018           1.38486      
    6690000          57.59134        603.28133           1.32394      
    6691000          50.66626        610.20762           1.16474      
    6692000          56.36940        604.50336           1.29585      
    6693000          57.45662        603.41460           1.32084      
    6694000          52.43315        608.44168           1.20536      
    6695000          57.94117        602.92883           1.33198      
    6696000          58.39962        602.47206           1.34252      
    6697000          56.05856        604.81542           1.28870      
    6698000          53.65317        607.21859           1.23341      
    6699000          46.17717        614.69655           1.06154      
    6700000          60.22572        600.64562           1.38450      
    6701000          61.20937        599.65878           1.40711      
    6702000          55.40663        605.46601           1.27372      
    6703000          52.90618        607.96583           1.21623      
    6704000          56.79841        604.07236           1.30571      
    6705000          55.56929        605.29981           1.27745      
    6706000          49.97524        610.89907           1.14886      
    6707000          54.92752        605.94629           1.26270      
    6708000          58.99163        601.88089           1.35613      
    6709000          56.92666        603.94585           1.30866      
    6710000          58.11698        602.75550           1.33602      
    6711000          60.72135        600.15234           1.39589      
    6712000          57.74265        603.12961           1.32742      
    6713000          59.64048        601.23017           1.37105      
    6714000          55.13839        605.73399           1.26755      
    6715000          53.94866        606.92413           1.24020      
    6716000          62.22213        598.64920           1.43039      
    6717000          49.01343        611.86267           1.12675      
    6718000          57.79281        603.07839           1.32857      
    6719000          54.13186        606.73928           1.24441      
    6720000          54.36053        606.51053           1.24967      
    6721000          56.86532        604.00654           1.30725      
    6722000          59.80014        601.07010           1.37472      
    6723000          55.82556        605.04318           1.28335      
    6724000          54.37538        606.49617           1.25001      
    6725000          53.78354        607.08825           1.23640      
    6726000          57.67353        603.19796           1.32583      
    6727000          51.50804        609.36387           1.18409      
    6728000          56.52450        604.34913           1.29941      
    6729000          53.20349        607.67101           1.22307      
    6730000          57.72865        603.14353           1.32710      
    6731000          55.78981        605.08250           1.28252      
    6732000          57.43066        603.44162           1.32025      
    6733000          55.32324        605.54876           1.27180      
    6734000          55.71956        605.15222           1.28091      
    6735000          53.91979        606.95494           1.23954      
    6736000          59.32959        601.54126           1.36390      
    6737000          57.44494        603.42684           1.32057      
    6738000          52.46974        608.40456           1.20620      
    6739000          54.77382        606.09888           1.25917      
    6740000          49.55780        611.31748           1.13926      
    6741000          54.01711        606.85619           1.24177      
    6742000          63.42318        597.44559           1.45800      
    6743000          61.78605        599.08487           1.42037      
    6744000          58.86914        602.00305           1.35331      
    6745000          50.46867        610.40408           1.16020      
    6746000          54.23736        606.63526           1.24684      
    6747000          57.20857        603.66270           1.31514      
    6748000          48.81518        612.05734           1.12219      
    6749000          56.95902        603.90994           1.30940      
    6750000          60.54634        600.32032           1.39187      
    6751000          48.57084        612.30371           1.11657      
    6752000          46.81276        614.06057           1.07616      
    6753000          57.43832        603.43235           1.32042      
    6754000          54.58107        606.28895           1.25474      
    6755000          54.20558        606.66651           1.24611      
    6756000          49.52921        611.34492           1.13860      
    6757000          56.43473        604.43617           1.29735      
    6758000          49.03961        611.83442           1.12735      
    6759000          50.56636        610.30654           1.16245      
    6760000          40.42486        620.44974           0.92931      
    6761000          47.74313        613.12955           1.09754      
    6762000          59.96746        600.90328           1.37856      
    6763000          62.38412        598.48440           1.43412      
    6764000          51.38518        609.48969           1.18127      
    6765000          53.64652        607.22548           1.23325      
    6766000          59.29757        601.57332           1.36316      
    6767000          57.12339        603.74827           1.31318      
    6768000          59.15907        601.71264           1.35998      
    6769000          51.40852        609.46355           1.18181      
    6770000          59.66973        601.19872           1.37172      
    6771000          55.34752        605.52378           1.27236      
    6772000          61.11387        599.75563           1.40492      
    6773000          59.30430        601.56567           1.36332      
    6774000          52.85132        608.02213           1.21497      
    6775000          52.57548        608.29740           1.20863      
    6776000          58.68371        602.19044           1.34905      
    6777000          56.48572        604.38659           1.29852      
    6778000          59.87372        600.99818           1.37641      
    6779000          59.28149        601.58979           1.36279      
    6780000          60.12164        600.75026           1.38211      
    6781000          61.88754        598.98427           1.42270      
    6782000          64.96527        595.90268           1.49345      
    6783000          60.55383        600.31605           1.39204      
    6784000          58.81515        602.05631           1.35207      
    6785000          54.74039        606.13006           1.25840      
    6786000          52.68413        608.18974           1.21113      
    6787000          57.84087        603.03136           1.32968      
    6788000          59.18379        601.68534           1.36055      
    6789000          58.51394        602.35783           1.34515      
    6790000          57.08557        603.78689           1.31231      
    6791000          56.60403        604.26666           1.30124      
    6792000          58.47496        602.39795           1.34425      
    6793000          45.66980        615.20324           1.04988      
    6794000          43.94636        616.92826           1.01026      
    6795000          41.41509        619.46066           0.95207      
    6796000          54.43232        606.43691           1.25132      
    6797000          52.74276        608.12879           1.21248      
    6798000          55.29950        605.57153           1.27125      
    6799000          53.31659        607.55418           1.22567      
    6800000          54.78431        606.08865           1.25941      
    6801000          52.27161        608.59905           1.20165      
    6802000          56.22003        604.65061           1.29241      
    6803000          48.41576        612.45920           1.11301      
    6804000          52.68949        608.18225           1.21125      
    6805000          51.12663        609.74313           1.17532      
    6806000          54.08995        606.78193           1.24345      
    6807000          50.94176        609.93156           1.17107      
    6808000          52.63556        608.23507           1.21001      
    6809000          54.00893        606.86071           1.24158      
    6810000          52.80232        608.06993           1.21385      
    6811000          54.58958        606.28025           1.25493      
    6812000          54.48558        606.38461           1.25254      
    6813000          61.22480        599.64280           1.40747      
    6814000          50.46913        610.40452           1.16021      
    6815000          53.74256        607.12987           1.23546      
    6816000          60.29886        600.56719           1.38618      
    6817000          52.88573        607.98464           1.21576      
    6818000          48.63091        612.24218           1.11795      
    6819000          52.37332        608.49727           1.20398      
    6820000          56.93453        603.93855           1.30884      
    6821000          53.68726        607.18298           1.23419      
    6822000          57.92233        602.94705           1.33155      
    6823000          57.76361        603.10713           1.32790      
    6824000          55.52226        605.34673           1.27637      
    6825000          52.07678        608.79582           1.19717      
    6826000          60.58149        600.28513           1.39268      
    6827000          58.73677        602.13166           1.35027      
    6828000          55.78033        605.09357           1.28231      
    6829000          58.39297        602.47706           1.34237      
    6830000          53.85753        607.01374           1.23810      
    6831000          52.26169        608.60944           1.20142      
    6832000          56.40028        604.46908           1.29656      
    6833000          45.62597        615.24604           1.04887      
    6834000          47.24332        613.62711           1.08605      
    6835000          46.68747        614.18254           1.07328      
    6836000          53.81070        607.05840           1.23703      
    6837000          52.34760        608.52295           1.20339      
    6838000          57.65774        603.20865           1.32547      
    6839000          46.78989        614.08427           1.07563      
    6840000          51.46721        609.40193           1.18315      
    6841000          59.62812        601.23840           1.37076      
    6842000          48.93777        611.93597           1.12501      
    6843000          50.62857        610.24503           1.16388      
    6844000          57.98181        602.88989           1.33292      
    6845000          50.57928        610.29561           1.16274      
    6846000          58.98589        601.88372           1.35600      
    6847000          52.67853        608.19440           1.21100      
    6848000          53.48688        607.38539           1.22958      
    6849000          49.13234        611.74051           1.12948      
    6850000          49.10574        611.76568           1.12887      
    6851000          47.42538        613.44752           1.09024      
    6852000          56.88048        603.99123           1.30760      
    6853000          56.94985        603.92119           1.30919      
    6854000          53.48475        607.38779           1.22953      
    6855000          55.69519        605.17518           1.28035      
    6856000          59.12876        601.73988           1.35928      
    6857000          59.07413        601.79714           1.35803      
    6858000          55.79514        605.07608           1.28265      
    6859000          52.19090        608.67970           1.19979      
    6860000          57.20305        603.66538           1.31501      
    6861000          62.58611        598.28218           1.43876      
    6862000          47.91796        612.95558           1.10156      
    6863000          50.82295        610.04855           1.16834      
    6864000          51.48448        609.38556           1.18355      
    6865000          58.56782        602.29972           1.34639      
    6866000          60.72960        600.13929           1.39608      
    6867000          53.13170        607.73770           1.22142      
    6868000          52.41953        608.45216           1.20505      
    6869000          58.86187        602.00671           1.35315      
    6870000          59.96335        600.90526           1.37847      
    6871000          59.30788        601.55989           1.36340      
    6872000          55.63124        605.23974           1.27888      
    6873000          58.31079        602.55923           1.34048      
    6874000          51.70131        609.17302           1.18854      
    6875000          60.96975        599.89615           1.40160      
    6876000          51.43916        609.43053           1.18251      
    6877000          53.57447        607.29792           1.23160      
    6878000          55.08978        605.78032           1.26643      
    6879000          55.40652        605.46189           1.27371      
    6880000          52.67526        608.19783           1.21093      
    6881000          57.16450        603.70399           1.31413      
    6882000          62.16164        598.70481           1.42900      
    6883000          49.82054        611.05470           1.14530      
    6884000          50.89195        609.98103           1.16993      
    6885000          62.19581        598.67117           1.42979      
    6886000          54.60202        606.26804           1.25522      
    6887000          58.60835        602.25977           1.34732      
    6888000          52.03805        608.83385           1.19628      
    6889000          54.88743        605.98088           1.26178      
    6890000          50.18720        610.68215           1.15373      
    6891000          48.20163        612.67033           1.10808      
    6892000          49.89449        610.97457           1.14700      
    6893000          56.10571        604.76193           1.28979      
    6894000          54.26699        606.60023           1.24752      
    6895000          53.46616        607.39980           1.22911      
    6896000          45.49295        615.38414           1.04582      
    6897000          50.37297        610.49645           1.15800      
    6898000          47.33119        613.53802           1.08807      
    6899000          52.35685        608.51408           1.20361      
    6900000          52.51931        608.34995           1.20734      
    6901000          51.40779        609.46209           1.18179      
    6902000          50.33129        610.54001           1.15704      
    6903000          52.67697        608.19204           1.21096      
    6904000          55.00453        605.86524           1.26447      
    6905000          61.41990        599.44647           1.41195      
    6906000          43.59296        617.27839           1.00214      
    6907000          52.85241        608.01729           1.21500      
    6908000          49.44647        611.42344           1.13670      
    6909000          59.69633        601.17043           1.37233      
    6910000          47.58305        613.28835           1.09386      
    6911000          48.48091        612.38769           1.11450      
    6912000          53.53681        607.33173           1.23073      
    6913000          51.99686        608.87274           1.19533      
    6914000          50.59493        610.27628           1.16310      
    6915000          59.73503        601.13473           1.37322      
    6916000          50.13471        610.73832           1.15252      
    6917000          53.52365        607.34865           1.23043      
    6918000          54.54782        606.32231           1.25397      
    6919000          58.02742        602.84213           1.33396      
    6920000          62.49636        598.37025           1.43670      
    6921000          54.15848        606.71178           1.24502      
    6922000          55.39739        605.47197           1.27350      
    6923000          51.04754        609.82422           1.17351      
    6924000          65.06022        595.80772           1.49564      
    6925000          60.51985        600.34905           1.39126      
    6926000          59.95716        600.91132           1.37833      
    6927000          59.95132        600.91818           1.37819      
    6928000          55.13463        605.73526           1.26746      
    6929000          55.24795        605.62234           1.27007      
    6930000          59.52510        601.34161           1.36839      
    6931000          55.04445        605.82645           1.26539      
    6932000          54.99245        605.87740           1.26419      
    6933000          53.64370        607.22783           1.23319      
    6934000          56.78783        604.08114           1.30547      
    6935000          65.38748        595.48115           1.50316      
    6936000          61.83732        599.03015           1.42155      
    6937000          63.65028        597.21786           1.46322      
    6938000          59.59134        601.27845           1.36992      
    6939000          63.78631        597.08156           1.46635      
    6940000          51.41915        609.45211           1.18205      
    6941000          63.03902        597.82753           1.44917      
    6942000          55.08218        605.78983           1.26626      
    6943000          58.46509        602.40474           1.34403      
    6944000          54.45272        606.41672           1.25179      
    6945000          50.91678        609.95391           1.17050      
    6946000          56.25170        604.61739           1.29314      
    6947000          56.80041        604.06864           1.30576      
    6948000          59.62916        601.23837           1.37079      
    6949000          48.96909        611.90301           1.12573      
    6950000          50.88983        609.98145           1.16988      
    6951000          53.30139        607.56583           1.22532      
    6952000          55.53667        605.33044           1.27670      
    6953000          55.83209        605.03498           1.28350      
    6954000          47.02368        613.84803           1.08100      
    6955000          48.99513        611.87549           1.12632      
    6956000          56.97619        603.88935           1.30980      
    6957000          60.85544        600.01195           1.39898      
    6958000          53.56526        607.30425           1.23139      
    6959000          55.79925        605.07271           1.28274      
    6960000          57.43517        603.43463           1.32035      
    6961000          54.08500        606.78561           1.24333      
    6962000          58.19136        602.67773           1.33773      
    6963000          57.87365        602.99551           1.33043      
    6964000          59.99125        600.87573           1.37911      
    6965000          54.85856        606.01081           1.26112      
    6966000          53.60980        607.25999           1.23241      
    6967000          57.07878        603.79034           1.31216      
    6968000          63.83911        597.02499           1.46757      
    6969000          55.20924        605.66014           1.26918      
    6970000          60.03990        600.82565           1.38023      
    6971000          49.61838        611.25297           1.14065      
    6972000          59.21840        601.65171           1.36134      
    6973000          54.18693        606.68392           1.24568      
    6974000          54.72884        606.14091           1.25813      
    6975000          54.41020        606.45963           1.25081      
    6976000          59.24920        601.62025           1.36205      
    6977000          58.06553        602.80342           1.33484      
    6978000          55.07700        605.79353           1.26614      
    6979000          62.59271        598.27242           1.43891      
    6980000          55.56650        605.30564           1.27739      
    6981000          57.67969        603.19096           1.32597      
    6982000          55.65283        605.21723           1.27938      
    6983000          61.44112        599.42608           1.41244      
    6984000          53.16895        607.70182           1.22227      
    6985000          61.96901        598.89973           1.42457      
    6986000          63.94097        596.92639           1.46991      
    6987000          60.81602        600.05209           1.39807      
    6988000          63.29426        597.57426           1.45504      
    6989000          57.34487        603.52344           1.31827      
    6990000          53.15619        607.71434           1.22198      
    6991000          57.62488        603.24244           1.32471      
    6992000          58.66788        602.20089           1.34869      
    6993000          64.78522        596.08064           1.48932      
    6994000          57.13864        603.73080           1.31353      
    6995000          54.83204        606.03905           1.26051      
    6996000          51.10530        609.76492           1.17483      
    6997000          58.55821        602.31031           1.34617      
    6998000          54.93995        605.92692           1.26299      
    6999000          53.99470        606.87475           1.24126      
    7000000          62.12274        598.74230           1.42811      
    7001000          58.42156        602.44595           1.34302      
    7002000          59.76041        601.10757           1.37380      
    7003000          55.27233        605.59438           1.27063      
    7004000          55.99913        604.86729           1.28734      
    7005000          52.14090        608.72750           1.19864      
    7006000          54.73877        606.12841           1.25836      
    7007000          53.20113        607.66869           1.22301      
    7008000          53.08288        607.78894           1.22030      
    7009000          56.73390        604.13476           1.30423      
    7010000          59.80969        601.06153           1.37494      
